hr_fact_id,date,employee_key,department_key,job_key,location_key,salary,attrition_flag
3001,2020-08-08,510,24,801,900,72587,0
3002,2021-02-19,510,13,803,910,72587,0
3003,2021-09-08,510,25,807,906,72587,0
3004,2022-04-16,510,15,806,906,72587,0
3005,2022-11-25,510,22,801,906,72587,0
3006,2023-06-09,510,11,806,908,72587,0
3007,2024-01-01,510,38,801,907,72587,0
3008,2024-07-05,510,35,805,903,72587,0
3009,2025-03-28,510,34,804,907,72587,0
3010,2018-12-14,511,22,803,907,42964,0
3011,2019-12-07,511,12,812,905,42964,0
3012,2020-06-12,511,13,808,900,42964,0
3013,2020-12-20,511,36,810,900,42964,0
3014,2021-07-12,511,31,809,901,42964,0
3015,2022-05-13,511,37,810,902,42964,0
3016,2023-05-05,511,39,804,910,42964,0
3017,2024-02-16,511,36,811,905,47088,0
3018,2025-01-13,511,40,803,910,47088,0
3019,2016-07-28,512,18,814,910,80598,0
3020,2017-03-15,512,24,810,911,80598,0
3021,2017-10-31,512,34,810,910,80598,0
3022,2018-07-16,512,26,814,901,80598,0
3023,2019-06-24,512,37,803,905,80598,0
3024,2020-01-17,512,28,812,908,80598,0
3025,2020-08-03,512,18,812,908,80598,0
3026,2021-05-29,512,33,811,910,80598,0
3027,2022-02-16,512,21,811,904,80598,0
3028,2022-11-28,512,15,807,907,80598,0
3029,2023-09-29,512,20,803,911,80598,0
3030,2024-08-11,512,26,808,908,80598,0
3031,2025-04-21,512,13,802,908,80598,0
3032,2023-01-20,513,14,805,910,66548,0
3033,2023-07-30,513,39,800,902,66548,0
3034,2024-03-02,513,19,808,904,66548,0
3035,2024-09-21,513,13,800,906,66548,0
3036,2025-04-17,513,20,810,905,66548,0
3037,2022-03-10,514,38,805,909,36528,0
3038,2023-01-09,514,22,801,902,36528,0
3039,2023-08-05,514,11,810,902,36528,0
3040,2024-07-21,514,13,809,901,36528,0
3041,2025-04-01,514,22,810,910,36528,0
3042,2017-01-02,515,19,811,908,61026,0
3043,2017-07-03,515,34,800,910,61026,0
3044,2018-03-26,515,10,800,902,61026,0
3045,2018-11-19,515,12,804,908,61026,0
3046,2019-10-10,515,12,815,907,61026,0
3047,2020-06-13,515,12,812,901,61026,0
3048,2021-05-17,515,19,811,910,61026,0
3049,2021-11-29,515,21,803,905,61026,0
3050,2022-07-03,515,12,804,906,61026,0
3051,2023-04-20,515,23,814,906,61026,0
3052,2024-01-06,515,28,814,907,61026,0
3053,2024-09-10,515,16,815,908,61026,0
3054,2025-04-09,515,18,801,904,61026,0
3055,2016-12-04,516,10,804,902,70933,0
3056,2017-11-13,516,30,815,910,70933,0
3057,2018-06-04,516,16,809,901,70933,0
3058,2019-04-20,516,25,814,907,70933,0
3059,2019-12-05,516,33,810,901,70933,0
3060,2020-09-30,516,35,812,902,70933,0
3061,2021-04-11,516,29,812,909,70933,0
3062,2022-03-21,516,37,815,906,77475,0
3063,2023-02-28,516,20,803,900,77475,0
3064,2023-11-27,516,28,802,906,77475,0
3065,2024-09-13,516,20,802,910,77475,0
3066,2025-04-19,516,34,804,910,77475,0
3067,2024-08-05,517,29,805,905,61300,0
3068,2025-04-03,517,32,802,911,61300,0
3069,2025-05-02,519,26,808,902,64452,0
3070,2018-05-02,520,27,814,907,70899,0
3071,2019-02-14,520,25,814,909,74955,0
3072,2020-02-08,520,20,805,901,74955,0
3073,2020-12-15,520,23,812,902,74955,0
3074,2021-09-08,520,12,802,907,74955,0
3075,2022-07-05,520,21,815,905,74955,0
3076,2023-02-01,520,40,802,910,74955,0
3077,2023-12-26,520,26,807,906,74955,0
3078,2024-11-16,520,16,815,911,74955,0
3079,2019-09-11,521,18,809,909,50400,0
3080,2020-09-03,521,40,801,905,50400,0
3081,2021-05-10,521,20,801,908,50400,0
3082,2022-01-09,521,36,815,902,50400,0
3083,2023-01-02,521,17,810,908,50400,0
3084,2023-08-05,521,15,800,900,50400,0
3085,2024-07-25,521,33,813,908,50400,0
3086,2025-06-05,521,40,810,904,50400,0
3087,2023-12-20,522,33,804,907,75352,0
3088,2024-08-31,522,26,807,908,82257,0
3089,2016-11-26,523,15,801,903,43202,0
3090,2017-08-05,523,24,804,900,43202,0
3091,2018-07-30,523,21,805,903,43202,0
3092,2019-06-06,523,40,801,900,43202,0
3093,2020-01-09,523,14,801,904,43202,0
3094,2020-08-04,523,19,800,906,43202,0
3095,2021-06-27,523,31,802,908,43202,0
3096,2022-03-06,523,35,803,909,43202,0
3097,2022-12-10,523,17,812,902,43202,0
3098,2023-06-28,523,27,810,902,45199,0
3099,2024-03-01,523,32,805,909,46746,0
3100,2024-12-10,523,33,801,908,46746,0
3101,2024-05-03,524,10,803,910,47166,0
3102,2025-04-17,524,22,806,907,47166,0
3103,2020-07-27,525,35,815,902,54833,0
3104,2021-04-29,525,24,803,911,54833,0
3105,2021-11-01,525,24,802,906,54833,0
3106,2022-07-18,525,18,808,902,54833,0
3107,2023-02-09,525,24,807,905,54833,0
3108,2023-11-01,525,29,813,903,54833,0
3109,2024-10-03,525,26,800,906,54833,0
3110,2025-06-10,525,19,815,904,59286,0
3111,2019-03-21,526,29,807,910,61166,0
3112,2020-02-13,526,17,800,908,61166,0
3113,2020-10-28,526,14,805,906,61166,0
3114,2021-07-22,526,32,811,906,61166,0
3115,2022-05-20,526,10,802,900,61166,0
3116,2023-01-15,526,18,810,903,61166,0
3117,2023-08-19,526,40,813,900,61166,0
3118,2024-07-25,526,20,811,902,61166,0
3119,2017-01-29,527,25,800,902,40323,0
3120,2017-09-09,527,35,807,905,40323,0
3121,2018-09-01,527,11,803,906,40323,0
3122,2019-08-26,527,23,805,907,40323,0
3123,2020-05-11,527,15,809,906,43266,0
3124,2021-03-28,527,34,801,902,43266,0
3125,2021-12-31,527,33,811,903,43266,0
3126,2022-09-25,527,14,803,902,43266,0
3127,2023-03-25,527,40,806,904,43266,0
3128,2023-12-06,527,23,810,900,43266,0
3129,2024-10-16,527,26,804,903,43266,0
3130,2022-10-07,528,11,804,902,60696,0
3131,2023-09-08,528,22,802,904,60696,0
3132,2024-08-17,528,29,812,907,60696,0
3133,2025-04-30,528,16,815,911,60696,0
3134,2020-11-01,529,20,810,903,67464,0
3135,2021-07-24,529,20,808,911,73726,0
3136,2022-04-11,529,19,811,905,73726,0
3137,2023-01-05,529,10,808,901,73726,0
3138,2023-07-20,529,21,804,907,73726,0
3139,2024-03-11,529,24,804,903,73726,0
3140,2024-09-24,529,10,803,901,73726,0
3141,2025-04-03,529,17,800,902,73726,0
3142,2024-03-22,530,15,806,903,75287,0
3143,2025-02-13,530,40,802,910,75287,0
3144,2017-10-15,531,24,814,901,38439,0
3145,2018-05-17,531,13,806,908,38439,0
3146,2018-11-30,531,30,815,910,38439,0
3147,2019-07-23,531,20,802,904,38439,0
3148,2020-06-27,531,21,805,901,38439,0
3149,2021-04-29,531,30,805,911,38439,0
3150,2022-01-08,531,10,812,904,38439,0
3151,2022-09-09,531,35,802,903,40766,0
3152,2023-05-28,531,27,805,906,40766,0
3153,2024-03-18,531,26,812,910,40766,0
3154,2025-02-28,531,11,801,906,40766,0
3155,2024-10-01,533,25,805,901,68168,0
3156,2019-03-29,534,38,811,910,77003,0
3157,2020-02-02,534,22,806,908,77003,0
3158,2021-01-24,534,26,803,906,77003,0
3159,2021-10-24,534,16,800,907,77003,0
3160,2022-06-23,534,37,804,906,77003,0
3161,2023-03-26,534,23,801,903,77003,0
3162,2024-01-15,534,35,801,901,77003,0
3163,2024-10-01,534,20,802,900,77003,0
3164,2021-12-17,535,30,812,903,57742,0
3165,2022-07-01,535,13,808,910,57742,0
3166,2023-05-10,535,17,808,911,57742,0
3167,2024-01-30,535,16,814,902,57742,0
3168,2024-11-15,535,21,815,911,57742,0
3169,2025-01-15,537,22,814,906,59261,0
3170,2022-01-16,538,28,807,900,35290,0
3171,2022-07-17,538,32,804,905,35290,0
3172,2023-03-26,538,11,800,903,38353,0
3173,2023-10-08,538,34,811,906,38353,0
3174,2024-07-18,538,12,804,910,38353,0
3175,2025-02-27,538,30,803,910,38353,0
3176,2020-12-24,539,24,801,906,49611,0
3177,2021-07-15,539,31,805,904,49611,0
3178,2022-06-27,539,37,812,909,49611,0
3179,2023-03-10,539,19,804,908,49611,0
3180,2023-10-07,539,17,800,903,49611,0
3181,2024-07-27,539,37,801,908,49611,0
3182,2023-01-23,540,19,805,904,83419,0
3183,2023-10-07,540,28,813,906,83419,0
3184,2024-06-12,540,35,812,903,83419,0
3185,2025-04-09,540,16,800,911,83419,0
3186,2017-07-24,541,38,814,905,78808,0
3187,2018-02-18,541,21,800,910,78808,0
3188,2019-02-02,541,14,810,905,78808,0
3189,2019-08-21,541,16,810,910,78808,0
3190,2020-07-10,541,14,805,910,78808,0
3191,2021-07-02,541,34,800,906,78808,0
3192,2021-12-29,541,32,813,905,78808,0
3193,2022-10-22,541,37,804,910,78808,0
3194,2023-09-21,541,11,805,902,78808,0
3195,2024-06-24,541,30,804,907,78808,0
3196,2025-01-28,541,39,804,910,78808,0
3197,2022-06-20,542,18,806,908,35896,0
3198,2023-03-28,542,33,800,903,35896,0
3199,2024-03-15,542,31,814,901,35896,0
3200,2024-12-04,542,29,812,910,38326,0
3201,2019-09-26,543,20,814,901,62495,0
3202,2020-03-27,543,26,815,900,62495,0
3203,2020-11-14,543,31,808,906,64884,0
3204,2021-09-16,543,31,811,907,64884,0
3205,2022-04-04,543,35,807,905,64884,0
3206,2022-10-23,543,22,811,906,64884,0
3207,2023-07-21,543,18,813,904,64884,0
3208,2024-06-06,543,21,814,901,64884,0
3209,2025-02-20,543,16,805,907,64884,0
3210,2022-10-20,544,30,812,906,80145,0
3211,2023-05-25,544,12,810,901,80145,0
3212,2023-11-23,544,15,813,903,80145,0
3213,2024-10-23,544,40,808,904,80145,0
3214,2016-08-26,545,11,812,911,46131,0
3215,2017-07-03,545,14,804,907,46131,0
3216,2018-05-19,545,24,810,904,46131,0
3217,2019-04-06,545,14,804,911,46131,0
3218,2020-01-10,545,12,804,902,46131,0
3219,2020-12-16,545,24,800,907,46131,0
3220,2021-10-08,545,26,810,909,46131,0
3221,2022-08-29,545,16,805,901,46131,0
3222,2023-07-05,545,19,813,905,46131,0
3223,2024-05-09,545,14,811,903,46131,0
3224,2024-12-07,545,12,806,904,46131,0
3225,2024-03-05,546,30,801,908,46406,0
3226,2024-09-03,546,29,801,901,50196,0
3227,2025-03-05,546,30,803,907,50196,0
3228,2017-12-09,547,17,804,901,39937,0
3229,2018-07-26,547,28,802,901,39937,0
3230,2019-02-13,547,33,802,907,39937,0
3231,2019-11-27,547,23,807,910,39937,0
3232,2020-06-10,547,29,815,908,39937,0
3233,2021-02-17,547,35,815,908,39937,0
3234,2021-11-22,547,36,814,903,39937,0
3235,2022-07-29,547,30,814,901,39937,0
3236,2023-05-17,547,12,814,906,39937,0
3237,2023-12-09,547,14,806,906,39937,0
3238,2024-09-03,547,20,806,910,39937,0
3239,2022-11-02,548,21,809,900,63432,0
3240,2023-05-14,548,12,807,906,63432,0
3241,2024-03-13,548,38,806,905,63432,0
3242,2024-12-08,548,32,805,901,63432,0
3243,2023-10-12,549,36,813,901,75768,0
3244,2024-07-28,549,35,804,910,75768,0
3245,2025-02-28,549,38,812,903,75768,0
3246,2019-08-12,550,35,812,900,82890,0
3247,2020-06-27,550,27,813,902,82890,0
3248,2021-04-21,550,33,809,908,82890,0
3249,2022-02-28,550,40,813,906,82890,0
3250,2022-09-11,550,29,801,910,82890,0
3251,2023-07-15,550,23,808,909,82890,0
3252,2024-05-11,550,33,815,907,82890,0
3253,2025-04-20,550,22,800,901,82890,0
3254,2022-07-27,551,10,805,903,49546,0
3255,2023-05-02,551,27,803,900,49546,0
3256,2024-01-05,551,35,811,906,49546,0
3257,2024-08-24,551,16,806,908,49546,0
3258,2025-02-23,551,20,815,900,49546,0
3259,2017-10-01,552,25,806,900,43387,0
3260,2018-07-22,552,22,807,911,43387,0
3261,2019-04-10,552,15,808,904,43387,0
3262,2020-02-07,552,11,809,903,43387,0
3263,2020-09-11,552,27,800,911,43387,0
3264,2021-05-14,552,29,811,910,43387,0
3265,2022-03-17,552,17,803,900,43387,0
3266,2022-10-14,552,30,809,905,43387,0
3267,2023-06-02,552,38,810,903,43387,0
3268,2024-04-17,552,27,810,910,43387,0
3269,2024-11-15,552,13,814,905,43387,0
3270,2016-09-06,553,12,812,904,67932,0
3271,2017-05-10,553,18,814,910,67932,0
3272,2018-02-25,553,31,807,905,67932,0
3273,2018-12-13,553,11,809,906,67932,0
3274,2019-09-21,553,27,806,909,67932,0
3275,2020-05-01,553,27,802,911,67932,0
3276,2021-01-04,553,39,801,904,67932,0
3277,2021-10-21,553,26,800,910,67932,0
3278,2022-04-28,553,27,801,907,67932,0
3279,2022-11-20,553,32,800,904,67932,0
3280,2023-09-05,553,31,803,902,67932,0
3281,2024-06-23,553,21,806,904,67932,0
3282,2025-01-16,553,36,801,911,67932,0
3283,2024-08-31,554,34,800,906,58740,0
3284,2018-10-01,555,40,800,906,67641,0
3285,2019-04-16,555,38,802,904,67641,0
3286,2020-02-26,555,16,813,901,67641,0
3287,2021-01-24,555,31,801,906,67641,0
3288,2021-12-07,555,33,803,904,67641,0
3289,2022-07-03,555,25,814,902,67641,0
3290,2023-06-19,555,23,804,907,67641,0
3291,2024-01-02,555,25,814,908,67641,0
3292,2024-08-27,555,23,804,900,67641,0
3293,2025-04-17,555,26,810,902,67641,0
3294,2017-11-08,556,19,813,911,60500,0
3295,2018-10-29,556,32,801,908,60500,0
3296,2019-10-22,556,28,804,911,63961,0
3297,2020-08-14,556,28,811,904,63961,0
3298,2021-05-10,556,17,800,909,63961,0
3299,2022-03-10,556,17,803,908,67601,0
3300,2023-02-16,556,32,806,900,74302,0
3301,2023-09-11,556,24,812,909,76896,0
3302,2024-08-22,556,23,808,905,76896,0
3303,2025-03-17,556,22,815,900,76896,0
3304,2025-04-13,557,24,805,900,38280,0
3305,2022-01-13,558,31,815,911,63938,0
3306,2022-08-13,558,34,815,901,63938,0
3307,2023-07-14,558,21,805,903,63938,0
3308,2024-03-07,558,37,802,911,63938,0
3309,2024-09-24,558,29,802,907,63938,0
3310,2021-11-27,559,29,803,902,63295,0
3311,2022-06-23,559,28,806,907,63295,0
3312,2023-06-11,559,40,805,902,63295,0
3313,2023-12-08,559,21,806,900,63295,0
3314,2024-06-15,559,35,809,902,63295,0
3315,2025-01-29,559,14,814,911,63295,0
3316,2018-02-20,560,37,807,906,43072,0
3317,2018-12-03,560,26,815,906,43072,0
3318,2019-06-10,560,21,804,906,43072,0
3319,2020-02-15,560,36,802,908,46435,0
3320,2020-09-16,560,40,815,911,46435,0
3321,2021-06-02,560,32,813,902,49840,0
3322,2022-02-14,560,34,804,901,49840,0
3323,2022-08-27,560,39,807,911,49840,0
3324,2023-07-12,560,40,808,901,49840,0
3325,2024-06-20,560,20,811,904,49840,0
3326,2025-02-13,560,12,800,905,49840,0
3327,2017-09-28,561,13,814,904,41692,0
3328,2018-06-20,561,30,804,911,41692,0
3329,2019-03-24,561,10,801,904,41692,0
3330,2020-01-13,561,16,802,907,41692,0
3331,2020-07-29,561,36,814,904,41692,0
3332,2021-02-15,561,28,805,900,41692,0
3333,2021-12-11,561,13,812,904,41692,0
3334,2022-07-22,561,31,802,903,41692,0
3335,2023-07-02,561,26,802,909,41692,0
3336,2024-05-25,561,17,805,903,41692,0
3337,2025-02-07,561,24,806,909,41692,0
3338,2025-01-18,562,35,812,900,81408,0
3339,2022-02-21,563,19,807,904,79880,0
3340,2022-09-08,563,11,802,904,79880,0
3341,2023-03-16,563,26,804,909,79880,0
3342,2023-11-21,563,40,811,909,83110,0
3343,2024-08-11,563,27,800,904,83110,0
3344,2025-03-09,563,13,802,903,83110,0
3345,2023-07-18,564,26,813,905,83787,0
3346,2024-02-04,564,20,805,900,83787,0
3347,2024-09-16,564,24,809,907,83787,0
3348,2018-11-15,565,26,803,908,35140,0
3349,2019-09-30,565,36,811,911,35140,0
3350,2020-07-09,565,29,813,903,37434,0
3351,2021-04-25,565,13,815,907,37434,0
3352,2022-03-09,565,40,803,909,40878,0
3353,2022-09-06,565,39,815,900,40878,0
3354,2023-07-19,565,17,807,901,40878,0
3355,2024-04-26,565,19,813,911,40878,0
3356,2024-11-10,565,20,809,906,40878,0
3357,2023-08-18,566,28,803,908,55523,0
3358,2024-03-17,566,19,804,901,55523,0
3359,2025-01-19,566,36,803,905,55523,0
3360,2019-12-02,567,35,813,903,59205,0
3361,2020-07-22,567,14,804,905,59205,0
3362,2021-06-22,567,35,805,909,59205,0
3363,2022-01-14,567,13,814,901,59205,0
3364,2022-08-18,567,14,812,905,59205,0
3365,2023-04-21,567,35,807,905,59205,0
3366,2024-03-19,567,22,809,910,59205,0
3367,2024-10-07,567,30,815,905,59205,0
3368,2019-01-17,568,20,805,905,51366,0
3369,2019-10-01,568,19,811,904,53112,0
3370,2020-05-14,568,14,812,910,53112,0
3371,2021-01-30,568,37,809,911,56926,0
3372,2021-10-15,568,27,810,911,56926,0
3373,2022-06-20,568,29,807,905,56926,0
3374,2023-05-03,568,10,810,910,56926,0
3375,2023-11-23,568,27,802,911,56926,0
3376,2024-08-08,568,12,806,906,56926,0
3377,2025-06-26,568,40,813,903,56926,0
3378,2023-08-14,569,12,803,900,61726,0
3379,2024-06-04,569,30,814,901,61726,0
3380,2025-05-24,569,38,800,904,61726,0
3381,2025-01-27,572,20,802,906,36456,0
3382,2019-01-02,573,31,807,904,37892,0
3383,2019-10-12,573,30,803,901,37892,0
3384,2020-08-27,573,31,808,902,37892,0
3385,2021-02-28,573,15,812,903,37892,0
3386,2021-10-19,573,19,811,911,37892,0
3387,2022-10-05,573,19,808,901,37892,0
3388,2023-08-26,573,32,811,900,40878,0
3389,2024-03-30,573,15,814,911,40878,0
3390,2025-01-13,573,30,811,911,40878,0
3391,2021-09-20,574,12,810,903,54017,0
3392,2022-05-21,574,16,801,908,54017,0
3393,2023-05-08,574,37,807,900,54017,0
3394,2023-12-24,574,15,812,907,54017,0
3395,2024-09-22,574,15,811,905,54017,0
3396,2017-12-03,575,26,811,906,67893,0
3397,2018-11-21,575,11,805,901,67893,0
3398,2019-09-30,575,33,814,910,67893,0
3399,2020-09-23,575,39,806,903,67893,0
3400,2021-07-13,575,25,811,902,67893,0
3401,2022-01-26,575,39,801,908,67893,0
3402,2022-11-15,575,15,800,906,67893,0
3403,2023-09-05,575,16,808,902,70477,0
3404,2024-07-13,575,22,815,909,70477,0
3405,2025-03-28,575,37,804,901,70477,0
3406,2020-06-22,576,35,809,903,56698,0
3407,2020-12-20,576,36,812,902,56698,0
3408,2021-11-21,576,38,807,902,56698,0
3409,2022-08-29,576,14,807,903,56698,0
3410,2023-05-10,576,15,808,902,56698,0
3411,2024-01-12,576,30,809,911,56698,0
3412,2024-12-02,576,17,806,900,56698,0
3413,2024-04-16,577,21,808,908,50761,0
3414,2025-02-01,577,18,809,910,50761,0
3415,2018-11-27,578,27,801,908,60801,0
3416,2019-11-08,578,32,811,901,60801,0
3417,2020-05-19,578,18,809,906,60801,0
3418,2021-02-07,578,14,803,911,60801,0
3419,2021-09-14,578,10,802,909,60801,0
3420,2022-08-18,578,32,801,909,64332,0
3421,2023-04-19,578,37,809,909,64332,0
3422,2024-01-19,578,18,813,910,64332,0
3423,2024-10-27,578,27,803,902,64332,0
3424,2025-06-24,578,32,809,910,64332,0
3425,2021-04-20,579,19,811,904,67588,0
3426,2022-04-11,579,19,810,911,67588,0
3427,2023-01-05,579,14,805,909,67588,0
3428,2023-10-09,579,29,809,901,67588,0
3429,2024-08-17,579,35,803,910,67588,0
3430,2025-04-26,579,40,801,902,67588,0
3431,2020-01-12,580,28,809,907,41076,0
3432,2020-09-11,580,37,807,908,41076,0
3433,2021-05-29,580,29,806,904,41076,0
3434,2021-12-05,580,10,806,904,41076,0
3435,2022-06-16,580,35,815,910,41076,0
3436,2023-05-30,580,25,812,905,43300,0
3437,2024-03-06,580,23,805,904,43300,0
3438,2025-02-08,580,11,813,906,43300,0
3439,2023-09-29,581,23,806,908,55421,0
3440,2024-05-26,581,33,804,908,55421,0
3441,2025-03-20,581,28,810,911,55421,0
3442,2018-09-26,582,15,807,900,41995,0
3443,2019-07-18,582,20,807,906,44925,0
3444,2020-01-29,582,15,800,905,44925,0
3445,2020-09-10,582,30,803,907,44925,0
3446,2021-06-17,582,12,809,902,44925,0
3447,2022-04-17,582,38,812,902,44925,0
3448,2023-03-18,582,15,805,901,48915,0
3449,2024-02-11,582,22,808,906,48915,0
3450,2024-12-22,582,40,811,908,48915,0
3451,2018-08-04,583,38,807,908,67895,0
3452,2019-07-29,583,37,808,911,67895,0
3453,2020-02-27,583,23,815,904,67895,0
3454,2020-12-13,583,10,812,900,67895,0
3455,2021-10-27,583,29,805,906,67895,0
3456,2022-05-30,583,24,802,904,67895,0
3457,2023-01-21,583,32,807,911,67895,0
3458,2023-09-09,583,40,804,900,67895,0
3459,2024-07-16,583,18,803,903,67895,0
3460,2025-05-25,583,13,801,900,74265,0
3461,2021-10-24,584,20,814,907,58597,0
3462,2022-06-17,584,35,813,902,58597,0
3463,2023-04-21,584,27,809,906,58597,0
3464,2024-04-11,584,36,811,910,58597,0
3465,2025-01-19,584,26,807,902,58597,0
3466,2017-01-12,585,24,809,908,43683,0
3467,2017-10-17,585,34,800,901,43683,0
3468,2018-09-06,585,17,804,900,43683,0
3469,2019-04-19,585,40,803,904,43683,0
3470,2019-11-09,585,10,811,902,43683,0
3471,2020-10-20,585,36,812,903,43683,0
3472,2021-07-28,585,36,810,903,46418,0
3473,2022-03-30,585,23,802,910,46418,0
3474,2023-03-08,585,40,808,906,46418,0
3475,2024-02-28,585,21,808,904,46418,0
3476,2024-09-24,585,18,805,902,46418,0
3477,2025-06-26,585,23,813,908,50875,0
3478,2023-04-06,586,23,813,907,84137,0
3479,2024-01-08,586,10,808,905,84137,0
3480,2024-12-30,586,19,813,903,84137,0
3481,2025-05-02,588,34,804,910,48572,0
3482,2023-03-28,589,29,808,904,69679,0
3483,2023-11-09,589,15,802,909,73109,0
3484,2024-09-24,589,29,802,902,80078,0
3485,2025-06-01,589,18,810,907,80078,0
3486,2022-10-17,590,27,800,904,78114,0
3487,2023-09-06,590,30,813,911,78114,0
3488,2024-06-23,590,25,800,908,78114,0
3489,2025-02-12,590,12,813,907,78114,0
3490,2025-04-07,591,33,804,911,69582,0
3491,2019-02-04,592,17,814,905,80404,0
3492,2019-09-17,592,30,814,901,80404,0
3493,2020-05-19,592,27,806,906,80404,0
3494,2020-12-14,592,21,805,909,80404,0
3495,2021-06-27,592,24,803,903,80404,0
3496,2022-05-20,592,12,803,908,80404,0
3497,2023-03-26,592,12,805,908,80404,0
3498,2023-11-16,592,35,804,901,80404,0
3499,2024-08-03,592,26,809,908,80404,0
3500,2025-03-05,592,25,806,904,80404,0
3501,2020-09-27,593,33,801,911,62993,0
3502,2021-08-12,593,18,807,909,62993,0
3503,2022-06-14,593,40,801,911,62993,0
3504,2023-01-26,593,22,813,904,62993,0
3505,2023-11-11,593,26,804,910,62993,0
3506,2024-10-19,593,15,812,905,62993,0
3507,2025-05-02,593,26,800,900,62993,0
3508,2017-12-26,594,34,813,908,70624,0
3509,2018-10-14,594,40,807,908,70624,0
3510,2019-05-07,594,12,801,911,70624,0
3511,2019-12-29,594,19,812,911,70624,0
3512,2020-11-11,594,24,815,908,70624,0
3513,2021-11-06,594,38,803,904,70624,0
3514,2022-10-20,594,30,815,908,70624,0
3515,2023-04-30,594,25,808,902,70624,0
3516,2024-04-19,594,31,814,902,72963,0
3517,2024-11-24,594,24,803,902,79149,0
3518,2025-05-29,594,20,810,900,79149,0
3519,2023-05-28,595,27,803,903,70237,0
3520,2024-04-02,595,33,811,909,70237,0
3521,2025-02-05,595,17,805,901,75682,0
3522,2020-12-07,596,22,808,911,48182,0
3523,2021-08-17,596,13,815,900,48182,0
3524,2022-03-11,596,23,804,908,48182,0
3525,2022-12-20,596,19,811,908,48182,0
3526,2023-11-08,596,34,809,904,48182,0
3527,2024-07-17,596,10,806,900,48182,0
3528,2025-04-26,596,27,809,900,48182,0
3529,2020-05-21,597,30,815,910,51894,0
3530,2020-11-20,597,17,806,903,51894,0
3531,2021-10-31,597,33,808,911,51894,0
3532,2022-05-18,597,22,807,911,51894,0
3533,2023-01-20,597,27,809,908,51894,0
3534,2023-11-17,597,34,807,900,51894,0
3535,2024-09-05,597,16,810,907,51894,0
3536,2025-05-10,597,34,801,907,51894,0
3537,2018-12-13,598,38,806,905,50226,0
3538,2019-12-07,598,19,813,906,50226,0
3539,2020-09-10,598,35,800,901,50226,0
3540,2021-04-12,598,11,810,903,50226,0
3541,2022-02-22,598,33,815,908,50226,0
3542,2023-02-13,598,28,807,907,50226,0
3543,2023-12-17,598,26,814,907,50226,0
3544,2024-09-14,598,22,814,907,50226,0
3545,2025-06-23,598,26,805,906,55208,0
3546,2021-01-02,599,34,814,910,39077,0
3547,2021-10-20,599,25,813,903,39077,0
3548,2022-06-24,599,21,810,902,39077,0
3549,2023-02-22,599,33,804,910,39077,0
3550,2023-10-13,599,19,815,903,39077,0
3551,2024-07-12,599,15,812,907,39077,0
3552,2025-06-30,599,25,803,902,39077,0
3553,2019-01-29,600,23,806,903,82506,0
3554,2019-12-25,600,35,807,911,82506,0
3555,2020-08-19,600,39,812,900,82506,0
3556,2021-03-29,600,34,804,902,82506,0
3557,2022-03-02,600,40,804,905,82506,0
3558,2022-12-16,600,29,810,901,86501,0
3559,2023-12-04,600,22,804,910,90605,0
3560,2024-08-15,600,39,803,900,90605,0
3561,2025-04-24,600,14,801,905,90605,0
3562,2021-05-19,601,30,811,904,69225,0
3563,2022-05-02,601,12,802,904,69225,0
3564,2023-01-23,601,27,815,911,73478,0
3565,2024-01-15,601,31,808,901,73478,0
3566,2024-08-01,601,14,814,903,73478,0
3567,2025-02-04,601,15,801,902,78001,0
3568,2021-05-09,602,29,815,908,77572,0
3569,2022-04-16,602,19,813,911,77572,0
3570,2022-12-16,602,24,801,901,77572,0
3571,2023-10-05,602,26,811,911,77572,0
3572,2024-05-26,602,15,808,911,81474,0
3573,2025-01-22,602,30,800,900,81474,0
3574,2018-10-28,603,27,801,908,78440,0
3575,2019-08-05,603,39,807,904,78440,0
3576,2020-05-24,603,39,801,905,78440,0
3577,2021-03-07,603,31,815,901,81565,0
3578,2022-01-24,603,38,806,901,81565,0
3579,2022-08-02,603,35,807,905,81565,0
3580,2023-04-19,603,34,800,901,81565,0
3581,2023-10-18,603,31,805,901,81565,0
3582,2024-06-25,603,30,814,911,81565,0
3583,2025-05-24,603,38,815,908,81565,0
3584,2024-12-16,604,34,806,910,66766,0
3585,2018-09-19,606,24,806,900,70440,0
3586,2019-07-02,606,36,804,903,70440,0
3587,2020-04-08,606,11,809,907,70440,0
3588,2021-03-06,606,15,814,904,70440,0
3589,2021-10-04,606,40,811,904,70440,0
3590,2022-05-04,606,32,810,909,70440,0
3591,2022-12-20,606,32,805,908,70440,0
3592,2023-06-26,606,20,806,911,70440,0
3593,2024-01-25,606,10,803,904,70440,0
3594,2024-10-06,606,40,812,905,70440,0
3595,2025-05-14,606,32,810,900,70440,0
3596,2021-04-09,607,30,809,904,35720,0
3597,2022-02-16,607,18,805,903,35720,0
3598,2022-11-20,607,14,802,905,35720,0
3599,2023-07-04,607,22,808,906,35720,0
3600,2024-05-14,607,26,814,908,35720,0
3601,2024-12-11,607,33,810,909,35720,0
3602,2023-07-17,608,17,814,900,35686,0
3603,2024-07-07,608,11,800,908,35686,0
3604,2025-06-30,608,12,810,911,35686,0
3605,2022-08-23,609,39,810,906,35043,0
3606,2023-03-13,609,19,807,905,35043,0
3607,2023-09-27,609,25,801,903,35043,0
