campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
9819,2023-06-03,3,10,604,401,356.59,25,9624
9820,2022-06-05,70,2,602,401,75.41,10,10915
9821,2025-02-19,4,4,604,402,460.8,75,3506
9822,2024-09-01,76,11,603,402,328.32,94,12859
9823,2022-09-01,73,14,602,401,192.16,6,4767
9824,2024-03-02,73,8,601,402,494.24,58,14393
9825,2023-12-28,39,6,603,402,418.42,45,13302
9826,2024-07-05,20,5,605,403,397.78,19,6822
9827,2025-03-21,46,14,600,401,326.33,20,8358
9828,2022-03-01,39,1,600,403,79.13,34,14933
9829,2024-04-19,89,10,601,403,93.31,87,1516
9830,2022-05-15,16,15,602,400,244.57,90,3654
9831,2022-12-22,17,15,603,403,289.7,51,9074
9832,2025-03-27,79,3,603,400,226.77,33,9327
9833,2023-08-24,96,2,602,402,313.39,6,13009
9834,2022-10-21,73,4,600,403,172.71,54,6286
9835,2022-07-31,88,11,602,400,160.06,58,12727
9836,2022-06-15,95,4,601,403,108.77,31,5681
9837,2023-08-12,5,8,601,402,449.73,34,3842
9838,2023-10-17,65,1,604,400,201.44,59,941
9839,2025-03-20,100,14,601,401,197.35,30,13464
9840,2022-08-23,26,7,604,403,428.21,94,3271
9841,2023-04-03,38,2,601,401,352.79,34,5578
9842,2025-04-01,37,7,602,401,191.76,69,12255
9843,2023-11-09,20,2,603,400,331.38,69,13828
9844,2023-12-28,81,1,602,401,456.54,14,13266
9845,2022-08-22,68,10,605,400,346.77,32,6083
9846,2022-01-09,6,9,601,400,63.44,47,12688
9847,2025-05-13,28,3,602,402,202.5,19,4900
9848,2025-01-14,4,8,600,402,398.8,11,14865
9849,2022-08-07,29,10,603,401,100.61,16,6626
9850,2022-03-20,39,1,604,402,289.57,12,6059
9851,2025-05-16,12,3,605,401,259.16,33,2986
9852,2025-05-30,90,13,605,403,124.75,17,499
9853,2023-10-10,74,14,604,400,312.74,33,4509
9854,2023-09-07,50,10,604,400,354.93,36,1856
9855,2023-07-25,98,7,605,400,447.63,96,4272
9856,2022-01-05,94,2,605,400,427.05,67,10373
9857,2023-09-24,81,8,601,402,337.37,22,10194
9858,2022-06-17,60,2,605,400,258.73,86,3910
9859,2023-01-28,34,13,600,401,179.46,18,11881
9860,2024-11-14,58,7,600,401,383.62,84,1617
9861,2025-03-23,79,6,601,400,333.94,59,11721
9862,2024-08-19,23,14,605,400,222.7,92,2105
9863,2022-10-16,64,4,605,402,51.49,59,3028
9864,2025-06-13,44,2,602,401,424.46,57,311
9865,2022-01-18,11,13,602,402,184.28,94,8768
9866,2023-03-13,45,13,603,403,63.42,42,13489
9867,2023-01-01,73,15,602,403,227.07,99,11992
9868,2022-12-28,18,2,602,401,113.44,49,13977
9869,2022-09-23,13,12,601,400,51.23,7,9924
9870,2024-11-25,54,10,605,400,347.12,23,3236
9871,2022-12-14,83,1,605,400,428.05,81,14010
9872,2023-03-08,5,4,602,403,155.97,43,476
9873,2023-09-10,54,15,605,401,128.95,63,287
9874,2024-08-07,10,8,600,402,84.33,44,5598
9875,2024-09-09,78,15,605,401,327.76,56,9734
9876,2022-05-30,34,7,605,402,128.75,100,4923
9877,2022-12-14,57,15,602,400,342.39,23,1118
9878,2024-08-27,64,2,600,403,287.89,30,6643
9879,2024-04-28,21,10,600,403,230.32,11,5091
9880,2024-10-12,74,6,603,401,53.71,69,14079
9881,2022-07-05,35,9,603,400,381.99,50,4593
9882,2024-05-11,76,13,601,401,78.04,43,8738
9883,2025-06-17,37,3,604,403,78.69,59,9882
9884,2025-02-09,33,8,600,403,57.25,18,4900
9885,2022-06-05,4,11,600,403,452.41,80,14583
9886,2023-01-31,87,1,600,400,176.37,67,4205
9887,2025-05-08,34,12,600,400,72.05,46,11399
9888,2024-07-02,61,8,602,402,259.04,41,5392
9889,2022-08-12,31,5,603,401,248.38,39,6279
9890,2025-04-20,37,14,603,401,392.95,91,3899
9891,2022-08-10,38,10,605,401,247.4,88,13259
9892,2022-10-08,82,2,602,401,166.74,42,12904
9893,2024-11-06,12,15,604,403,280.88,35,7471
9894,2025-05-18,95,3,604,401,464.04,45,10914
9895,2024-05-12,88,6,602,401,68.44,85,7097
9896,2025-04-06,93,10,600,401,421.56,35,13714
9897,2022-11-18,73,8,604,402,295.41,17,1274
9898,2023-06-07,67,13,602,401,161.03,68,13254
9899,2024-02-22,57,4,602,402,499.46,6,6428
9900,2023-02-09,35,15,605,401,469.81,56,8670
9901,2023-11-01,53,1,602,402,128.04,11,4300
9902,2024-10-20,44,12,604,403,152.83,31,14877
9903,2025-05-24,19,5,601,403,499.8,86,425
9904,2023-04-28,33,9,601,401,398.62,90,6339
9905,2023-03-18,26,9,600,402,433.44,88,3885
9906,2025-01-20,34,6,602,402,60.73,7,11078
9907,2024-01-28,61,4,600,403,482.05,64,12230
9908,2023-03-30,73,1,605,401,403.66,39,6358
9909,2025-01-12,10,6,601,402,109.86,20,2730
9910,2023-08-02,89,13,605,403,277.62,40,6548
9911,2024-05-14,60,5,604,402,92.96,55,13427
9912,2023-01-16,10,11,605,402,148.25,15,10742
9913,2022-11-18,46,6,601,401,87.27,62,12071
9914,2022-07-08,65,5,604,400,136.0,39,6555
9915,2025-04-28,5,8,602,400,464.6,8,1983
9916,2022-07-10,59,11,601,401,93.4,94,5649
9917,2024-06-27,3,3,605,403,179.52,86,6494
9918,2023-06-24,9,4,605,402,103.15,66,13765
9919,2022-04-05,85,1,605,401,243.1,9,2565
9920,2022-04-07,5,10,605,400,138.56,56,5996
9921,2022-12-20,27,5,602,402,309.09,64,6230
9922,2024-06-04,62,10,600,402,414.92,87,6695
9923,2024-07-28,51,15,605,402,363.28,7,14208
9924,2023-01-19,98,5,605,403,65.16,52,4689
9925,2022-11-10,61,5,602,400,274.19,92,555
9926,2024-12-17,53,12,605,401,434.13,78,8142
9927,2024-12-12,72,3,603,400,83.65,93,11076
9928,2022-02-17,74,14,601,401,475.13,7,11932
9929,2022-05-11,41,7,603,401,277.92,37,3994
9930,2022-08-05,33,5,603,402,377.0,53,2142
9931,2022-09-02,50,2,600,401,439.76,33,11651
9932,2025-03-27,13,2,602,400,61.61,100,12843
9933,2023-06-28,16,10,603,402,324.41,49,1331
9934,2024-01-16,35,8,602,403,319.01,68,11462
9935,2023-08-27,42,12,601,400,128.21,60,6702
9936,2024-10-03,21,11,604,400,176.94,16,5066
9937,2022-02-02,99,15,601,403,181.9,89,3732
9938,2024-02-29,37,5,601,402,393.27,6,6720
9939,2024-02-02,4,1,603,401,386.0,8,4407
9940,2023-08-20,68,2,600,400,361.8,59,8907
9941,2025-06-24,73,9,600,400,138.58,45,2232
9942,2023-12-15,54,7,601,401,242.63,94,10767
9943,2023-08-07,45,15,602,401,163.35,26,12762
9944,2025-02-16,31,2,604,401,52.2,13,4306
9945,2024-02-11,95,1,601,403,390.2,39,14977
9946,2024-10-05,88,14,602,400,331.19,77,9076
9947,2022-04-07,14,7,600,401,147.89,76,13089
9948,2023-04-17,10,5,604,400,445.13,18,13778
9949,2025-03-24,95,6,605,400,127.78,97,10253
9950,2025-03-26,8,7,603,403,237.33,85,5306
9951,2025-05-15,62,8,602,401,433.4,83,5946
9952,2025-01-02,92,6,602,400,498.84,39,11747
9953,2022-07-03,58,13,604,401,181.88,82,14376
9954,2022-10-24,25,11,601,400,294.08,51,3897
9955,2023-04-04,65,15,602,400,213.07,6,11590
9956,2025-02-14,37,9,605,402,302.75,21,9538
9957,2023-11-10,73,3,601,402,149.73,22,10617
9958,2023-05-26,41,12,604,400,74.77,87,9932
9959,2023-01-03,32,9,600,403,386.69,55,14930
9960,2022-12-02,70,6,604,401,341.15,47,11055
9961,2025-01-11,52,14,603,400,279.59,16,6975
9962,2022-04-28,59,8,603,401,118.25,94,652
9963,2022-04-01,59,7,603,402,262.18,90,12051
9964,2024-09-17,81,10,604,402,487.55,27,10832
9965,2022-05-16,83,6,605,403,345.4,39,9034
9966,2022-11-12,44,7,605,400,431.26,80,4935
9967,2023-04-08,39,11,603,402,110.88,60,4302
9968,2024-07-18,61,9,604,402,196.22,31,8616
9969,2022-10-21,43,5,602,400,55.97,71,5750
9970,2022-10-09,44,8,602,400,226.08,76,7731
9971,2023-04-04,91,8,600,403,368.5,28,2913
9972,2023-02-01,42,7,600,401,411.35,33,10801
9973,2022-06-16,21,14,601,401,301.56,39,10311
9974,2023-09-03,29,9,602,400,84.05,14,8118
9975,2023-06-20,96,4,605,403,481.85,57,12211
9976,2023-12-08,94,4,600,401,412.81,9,10051
9977,2023-11-07,92,12,605,400,99.22,52,6864
9978,2023-01-18,86,14,601,403,338.92,34,14811
9979,2023-08-06,42,13,603,403,382.84,35,8432
9980,2024-02-29,28,4,604,401,154.96,58,3076
9981,2025-04-27,15,13,600,403,73.78,64,1482
9982,2024-10-13,31,10,600,401,431.41,32,4513
9983,2024-10-12,27,14,601,403,292.51,27,9197
9984,2023-09-21,37,13,602,401,316.66,16,14504
9985,2022-11-11,100,13,600,400,214.74,29,6953
9986,2023-06-05,71,1,602,400,192.95,99,9354
9987,2024-04-19,92,6,604,401,318.69,41,3749
9988,2023-09-09,30,13,600,403,446.56,44,4160
9989,2022-04-09,42,10,601,402,128.97,10,14232
9990,2024-01-01,2,10,603,403,153.74,91,10997
9991,2023-05-18,18,11,600,401,60.84,92,8581
9992,2024-06-21,88,1,605,402,422.93,11,1425
9993,2022-09-14,18,12,603,401,335.57,51,5884
9994,2023-09-25,18,11,605,403,145.6,57,13071
9995,2023-06-05,60,9,605,401,472.98,74,1191
9996,2023-10-31,23,11,601,400,475.87,13,2832
9997,2025-05-10,38,1,603,401,484.99,91,7646
9998,2022-04-13,33,13,602,403,380.38,55,7420
9999,2023-02-14,40,14,603,403,100.78,72,5348
10000,2022-09-30,43,15,600,402,165.58,93,9872
10001,2024-01-13,39,12,600,400,394.88,56,13139
10002,2022-03-10,40,1,605,402,73.16,58,8551
10003,2025-01-04,70,9,602,403,462.75,99,3669
10004,2023-08-05,65,10,604,400,321.08,74,12819
10005,2023-06-16,2,9,600,400,221.72,100,7722
10006,2022-07-10,73,5,602,403,480.69,92,13292
10007,2022-01-12,92,6,603,403,430.07,40,8265
10008,2023-10-10,33,6,601,401,185.31,92,7454
10009,2024-09-28,8,9,605,402,85.37,99,8328
10010,2023-10-03,55,6,603,401,307.51,73,14675
10011,2023-09-14,15,4,604,401,432.66,11,5961
10012,2024-06-02,64,13,605,403,320.46,66,6683
10013,2024-07-06,36,12,605,400,230.32,12,14031
10014,2023-05-09,13,5,602,402,363.69,25,1495
10015,2022-06-21,13,1,603,401,123.98,58,14245
10016,2022-06-13,36,8,603,401,228.5,51,11895
10017,2022-12-31,67,4,600,400,99.63,34,13497
10018,2022-04-19,66,1,601,402,98.09,7,13971
10019,2023-12-27,13,3,604,401,348.98,99,4610
10020,2024-12-02,78,6,604,402,398.27,73,412
10021,2023-02-14,86,4,604,401,314.15,49,14430
10022,2023-11-12,20,9,603,403,254.27,14,8420
10023,2024-01-15,46,5,600,402,269.11,12,5893
10024,2023-07-29,57,3,602,400,423.85,91,4822
10025,2022-03-05,39,7,601,401,348.36,42,10953
10026,2025-06-03,1,15,602,402,129.27,33,1869
10027,2022-10-27,57,8,605,400,162.93,96,13633
10028,2024-07-01,89,15,600,401,193.1,98,14673
10029,2023-05-01,85,11,605,400,309.78,18,294
10030,2022-04-24,80,14,600,401,463.69,71,2503
10031,2024-01-01,93,4,601,403,165.07,97,2277
10032,2022-01-28,86,7,603,403,445.36,61,5689
10033,2024-01-06,57,8,602,401,419.14,79,14261
10034,2023-06-21,63,6,605,402,76.92,10,1628
10035,2022-10-26,13,8,605,401,342.11,8,3892
10036,2024-07-20,33,13,605,401,85.18,53,2730
10037,2024-11-03,100,3,600,401,219.79,15,1580
10038,2023-02-06,42,9,602,402,346.52,8,9248
10039,2024-12-20,61,15,603,402,349.83,7,10987
10040,2023-06-09,29,15,600,402,166.03,60,14550
10041,2024-10-03,19,5,600,401,127.93,5,6273
10042,2024-08-28,33,10,605,401,429.53,54,900
10043,2024-10-03,92,10,601,402,225.28,41,11494
10044,2024-07-07,52,7,605,403,199.44,30,9046
10045,2022-08-30,94,6,605,402,415.97,87,4613
10046,2025-02-05,64,3,603,400,287.73,17,6219
10047,2025-03-27,60,15,600,400,460.47,74,8149
10048,2022-01-30,85,8,604,400,472.23,70,11203
10049,2025-01-15,50,3,604,403,139.86,96,3510
10050,2025-01-28,68,11,603,401,484.1,65,14846
10051,2024-09-16,79,10,605,402,311.9,47,11427
10052,2023-10-11,36,7,600,400,188.38,77,507
10053,2023-07-31,16,5,602,401,210.46,44,5045
10054,2025-02-09,29,9,603,401,237.04,69,9798
10055,2024-08-08,4,6,605,403,249.9,42,4628
10056,2023-02-06,4,3,602,400,424.15,98,10742
10057,2022-12-08,21,9,602,403,436.4,28,3870
10058,2024-03-10,52,13,601,401,365.32,16,14437
10059,2024-05-18,2,13,601,403,279.85,81,8401
10060,2024-04-08,90,13,604,403,72.46,25,3529
10061,2023-12-31,56,3,601,401,132.96,51,9504
10062,2023-08-04,14,4,602,402,355.37,53,10871
10063,2022-10-01,94,7,602,401,339.1,76,10786
10064,2022-10-24,75,8,601,403,466.62,27,4203
10065,2023-10-15,29,4,601,403,283.88,76,11067
10066,2023-10-01,85,10,602,401,57.22,61,13501
10067,2024-03-11,79,8,603,401,330.04,64,3383
10068,2023-12-17,89,14,601,400,427.7,86,6865
10069,2022-06-18,58,1,605,401,367.5,76,3207
10070,2023-02-26,3,10,600,401,64.27,99,12043
10071,2024-03-18,6,2,601,400,78.92,30,1487
10072,2022-01-17,72,7,600,402,235.72,100,9757
10073,2025-01-09,72,13,602,400,227.68,30,2459
10074,2023-11-23,80,6,602,401,228.2,29,6749
10075,2024-10-01,16,5,604,400,341.9,87,2226
10076,2023-12-13,93,2,602,401,76.32,96,2790
10077,2024-05-15,1,2,601,401,83.64,58,13726
10078,2024-11-03,50,15,601,401,384.02,64,1333
10079,2023-05-12,5,15,604,400,167.22,65,12184
10080,2022-09-27,1,6,603,403,444.61,69,3506
10081,2022-10-21,31,12,604,403,374.5,85,329
10082,2024-09-06,59,3,605,402,183.6,17,12346
10083,2023-04-12,55,15,603,400,253.11,48,5687
10084,2023-10-28,67,6,601,400,83.29,92,4226
10085,2023-09-15,58,5,605,401,270.94,53,8401
10086,2025-03-22,99,5,602,403,352.01,99,6739
10087,2022-06-15,55,12,602,401,52.32,10,12672
10088,2024-05-12,35,5,604,402,183.81,21,8586
10089,2022-02-16,14,11,604,400,465.7,59,8555
10090,2023-04-02,4,11,603,400,449.16,39,12999
10091,2025-01-25,25,4,604,403,444.54,39,5925
10092,2023-11-15,25,1,604,400,407.33,92,9432
10093,2023-08-02,93,14,605,401,356.56,41,14645
10094,2025-01-27,39,3,602,403,118.68,36,3211
10095,2023-08-03,95,11,604,401,410.39,51,10585
10096,2023-04-16,34,5,600,403,242.29,17,7805
10097,2022-09-10,76,10,604,403,374.11,9,10199
10098,2023-07-06,59,8,603,400,444.17,63,6771
10099,2023-11-04,58,9,603,403,82.96,50,7198
10100,2024-07-19,61,11,604,400,175.5,40,3174
10101,2022-07-18,25,5,604,401,133.84,49,2400
10102,2024-01-20,13,1,602,401,391.8,89,12999
10103,2022-02-02,14,3,604,402,236.47,53,9848
10104,2022-12-27,16,12,600,400,293.16,57,3830
10105,2025-04-24,77,9,600,400,235.25,46,8741
10106,2022-02-16,22,14,605,402,473.2,69,12128
10107,2023-11-04,51,1,603,401,181.57,91,1287
10108,2025-06-07,60,11,605,403,79.32,23,11344
10109,2022-09-13,25,13,602,403,278.08,70,6372
10110,2024-01-27,86,14,601,403,389.11,47,7441
10111,2022-09-14,11,4,601,403,94.07,26,14855
10112,2022-01-21,60,14,600,403,178.41,15,1679
10113,2024-04-11,29,7,605,403,215.5,50,6855
10114,2022-04-07,45,5,601,402,97.26,73,9950
10115,2022-04-21,37,3,603,400,406.82,47,3907
10116,2023-05-27,9,3,604,401,369.99,75,9559
10117,2024-08-22,93,15,600,402,481.95,78,3214
10118,2024-09-03,99,4,602,403,456.44,51,7443
10119,2023-01-09,89,7,600,400,399.26,9,13161
10120,2022-06-29,96,6,603,401,461.52,78,5639
10121,2022-07-30,51,10,601,402,176.51,57,11784
10122,2024-07-04,42,12,602,400,297.75,89,13490
10123,2024-05-06,83,2,604,402,164.44,57,5576
10124,2024-04-09,69,13,605,400,242.07,33,5562
10125,2025-06-12,32,11,605,402,107.9,27,5527
10126,2024-03-22,50,5,600,400,93.08,48,11649
10127,2023-08-14,62,10,602,401,454.35,81,14771
10128,2023-09-25,53,4,604,401,166.48,96,5148
10129,2025-01-23,96,12,601,403,435.12,17,3870
10130,2022-05-27,16,11,603,400,178.73,10,3976
10131,2023-09-23,10,8,602,401,314.74,87,12944
10132,2023-11-17,15,4,602,403,395.21,56,9513
10133,2025-04-20,8,3,600,403,301.81,53,5523
10134,2024-07-07,52,9,601,403,374.25,67,9949
10135,2022-06-12,91,10,603,401,330.85,91,12918
10136,2024-08-31,47,5,602,401,383.39,78,3283
10137,2022-06-26,43,8,601,401,195.44,62,12938
10138,2025-03-29,4,14,600,403,80.44,36,7866
10139,2022-03-09,11,2,603,400,287.22,74,7181
10140,2022-01-04,59,3,604,403,110.49,30,10525
10141,2023-03-23,98,7,603,403,414.59,53,12641
10142,2023-01-26,36,6,600,401,494.49,10,14946
10143,2022-07-11,25,4,600,403,70.82,26,7806
10144,2023-10-25,12,13,603,400,485.58,92,10397
10145,2023-11-06,7,9,605,402,375.81,17,13775
10146,2022-08-10,18,9,605,402,454.72,21,13001
10147,2022-08-03,37,13,604,403,121.02,12,13898
10148,2022-12-21,91,6,601,402,472.37,69,11704
10149,2025-02-04,95,2,602,401,408.58,8,1032
10150,2024-02-26,70,12,601,402,277.96,25,14707
10151,2023-06-03,67,6,602,400,443.01,10,2741
10152,2022-08-11,34,14,602,403,489.23,24,2654
10153,2024-04-14,40,2,601,403,204.88,43,3771
10154,2023-10-14,22,15,600,401,330.59,27,7375
10155,2023-09-27,57,1,605,400,315.41,14,5302
10156,2024-02-16,24,3,600,402,151.26,37,6787
10157,2022-06-19,51,9,601,400,204.48,98,2668
10158,2024-05-17,16,3,600,400,331.1,89,1973
10159,2023-11-15,61,5,602,400,498.14,91,4974
10160,2023-08-01,80,4,605,401,296.41,79,4016
10161,2025-05-26,85,6,602,401,419.84,71,2615
10162,2022-08-31,29,11,602,403,303.6,93,6371
10163,2023-04-18,51,12,603,400,494.04,13,12485
10164,2022-02-15,59,4,603,401,390.05,43,13028
10165,2025-01-26,96,6,603,401,363.17,87,9113
10166,2024-04-29,60,11,603,403,478.14,29,11783
10167,2023-08-20,9,2,602,401,66.58,41,12721
10168,2024-07-21,30,2,600,401,113.08,56,10874
10169,2024-04-15,71,4,601,402,312.32,20,11997
10170,2024-02-05,48,5,605,403,462.1,70,6994
10171,2023-08-20,92,9,604,403,446.32,72,7398
10172,2025-06-25,79,14,602,400,397.75,98,2974
10173,2023-08-12,4,12,602,400,207.6,98,3089
10174,2023-03-16,85,13,602,400,147.11,70,10094
10175,2023-12-26,3,9,604,401,99.97,98,10337
10176,2024-12-07,60,4,600,403,168.08,38,14040
10177,2022-12-01,15,1,605,400,441.42,83,10952
10178,2024-09-15,39,15,602,400,78.48,68,9350
10179,2024-09-08,47,6,605,401,440.45,45,7934
10180,2022-03-25,7,2,604,400,467.01,71,2375
10181,2022-01-29,13,9,603,401,414.18,96,6363
10182,2022-06-04,98,3,601,403,115.74,67,7707
10183,2022-07-15,58,5,605,400,287.65,62,2263
10184,2022-12-15,90,3,604,403,295.89,67,2883
10185,2024-05-19,36,9,601,402,173.77,76,3142
10186,2023-08-31,22,5,604,403,90.61,49,12519
10187,2023-08-23,85,8,602,402,111.73,30,12334
10188,2022-08-23,47,9,601,403,413.86,86,7400
10189,2024-04-02,98,10,602,401,254.79,65,3345
10190,2022-05-26,34,6,604,402,287.78,57,2004
10191,2024-10-10,94,10,602,402,450.0,69,3096
10192,2023-07-24,48,9,605,400,134.61,39,10094
10193,2022-11-08,1,10,601,400,71.9,12,8056
10194,2025-01-28,74,14,602,401,121.81,23,2582
10195,2023-06-26,70,12,600,401,370.56,64,1988
10196,2024-03-10,23,15,602,400,278.06,9,3063
10197,2023-07-20,39,13,601,402,353.07,39,6402
10198,2023-07-07,44,11,602,400,481.78,71,7284
10199,2024-07-29,1,8,604,400,347.0,13,2382
10200,2024-11-19,56,13,604,403,320.13,58,9633
10201,2023-01-31,12,14,604,403,237.24,89,8125
10202,2023-06-06,92,15,603,403,96.85,17,10434
10203,2023-10-18,76,4,601,403,123.26,15,10912
10204,2023-05-15,86,2,605,401,244.52,98,12815
10205,2023-02-19,31,13,604,403,90.34,44,7352
10206,2023-04-18,78,2,600,402,299.32,73,5197
10207,2023-03-19,62,6,605,402,468.09,90,2137
10208,2023-04-10,1,12,601,403,408.91,77,14099
10209,2025-05-14,49,10,600,403,120.0,99,14127
10210,2023-07-01,89,9,600,401,158.24,61,9900
10211,2024-10-10,94,15,604,401,343.14,37,2614
10212,2023-10-12,68,11,605,400,288.1,80,5120
10213,2022-03-28,27,9,602,403,275.29,62,6621
10214,2023-04-15,34,3,602,400,351.55,65,14420
10215,2022-09-15,76,1,603,401,337.96,71,6972
10216,2023-03-04,67,10,603,403,149.63,63,9572
10217,2025-02-11,93,14,601,403,188.37,47,5092
10218,2025-05-21,14,3,602,401,63.55,15,3326
10219,2024-01-22,50,8,603,403,494.18,50,13230
10220,2023-08-17,96,15,604,403,311.64,72,863
10221,2022-06-03,36,5,601,400,162.49,15,13660
10222,2023-05-30,86,10,603,402,190.73,18,9596
10223,2023-12-06,70,11,604,401,228.09,8,7011
10224,2022-11-05,6,10,601,400,288.81,72,5529
10225,2022-06-10,80,15,600,403,407.29,65,11270
10226,2022-04-17,40,8,604,401,108.87,84,2532
10227,2022-03-04,94,10,601,403,215.03,67,2525
10228,2023-12-04,38,10,604,402,399.81,98,6121
10229,2023-06-12,39,1,600,402,450.56,24,5787
10230,2023-07-14,94,3,604,402,312.66,19,3436
10231,2022-09-16,85,4,605,403,394.55,89,2486
10232,2023-05-02,27,13,605,402,491.75,29,13594
10233,2023-08-12,10,5,600,401,295.62,92,13393
10234,2025-02-09,4,10,600,401,476.67,35,4922
10235,2024-05-12,13,8,601,400,72.64,43,9866
10236,2023-12-23,14,3,605,401,63.27,28,5104
10237,2023-07-18,48,7,600,403,88.46,79,810
10238,2022-10-11,9,14,603,401,93.57,98,1336
10239,2022-02-05,98,3,600,401,456.19,95,4870
10240,2023-05-01,6,12,601,400,348.3,46,9956
10241,2023-01-30,43,12,602,401,67.35,5,1683
10242,2023-03-30,68,5,603,400,345.13,22,4325
10243,2024-02-08,3,6,604,402,332.22,66,11310
10244,2025-02-05,6,12,604,400,65.7,34,6015
10245,2025-03-14,97,7,605,402,187.0,31,1150
10246,2024-10-03,49,5,601,402,364.74,88,5257
10247,2022-02-15,85,9,601,400,185.72,40,11910
10248,2025-05-16,81,9,602,401,477.9,72,7616
10249,2025-03-23,37,9,601,403,183.63,34,1103
10250,2024-07-25,11,3,602,400,434.87,58,10221
10251,2022-07-25,23,5,603,400,198.08,5,7815
10252,2024-06-11,43,15,603,402,116.53,34,10422
10253,2024-03-21,99,13,602,401,462.23,10,8341
10254,2022-01-23,96,4,603,401,362.87,80,1412
10255,2023-04-10,70,6,603,402,330.5,29,12055
10256,2022-12-10,1,15,600,401,244.71,71,5566
10257,2022-07-18,74,2,603,402,219.22,27,14669
10258,2023-06-09,26,11,602,401,399.76,41,10316
10259,2022-01-02,34,10,601,403,116.98,66,13308
10260,2023-10-14,3,6,603,401,314.34,32,9508
10261,2024-06-11,1,10,602,400,288.39,86,2321
10262,2022-10-25,21,7,601,402,198.88,56,1590
10263,2024-04-13,68,4,600,403,412.59,7,414
10264,2022-05-19,68,3,601,400,120.31,31,11849
10265,2023-08-21,18,7,604,403,356.85,71,5834
10266,2023-02-15,20,14,603,403,276.76,92,3923
10267,2024-08-23,95,14,600,400,115.07,17,9883
10268,2022-09-08,65,12,602,400,242.27,9,10789
10269,2024-09-10,10,1,601,401,208.01,92,7420
10270,2023-09-12,14,5,601,403,167.57,91,796
10271,2022-09-25,64,4,603,401,398.19,99,11814
10272,2023-08-17,46,15,601,403,417.67,26,2152
10273,2024-12-21,71,4,600,400,428.65,57,14367
10274,2025-03-10,45,11,601,402,159.64,81,8522
10275,2023-06-21,51,1,605,403,443.27,28,14191
10276,2025-04-30,10,6,602,400,473.05,25,9483
10277,2025-04-05,13,15,600,401,157.34,64,2369
10278,2023-06-05,57,3,604,401,371.52,71,6339
10279,2024-12-25,7,10,600,403,279.11,39,931
10280,2023-01-02,51,3,602,402,355.75,98,137
10281,2024-06-10,10,12,602,401,204.21,99,11415
10282,2022-04-14,2,2,601,402,195.91,42,9101
10283,2024-07-09,5,9,600,402,198.39,76,5690
10284,2024-03-28,78,8,605,400,255.55,25,11573
10285,2023-12-05,5,4,605,402,224.35,42,14131
10286,2023-10-22,19,14,604,400,65.82,10,7703
10287,2023-03-15,69,3,604,401,448.68,40,1819
10288,2024-11-06,14,12,601,400,142.03,42,13591
10289,2025-03-12,21,11,603,403,200.66,93,1687
10290,2022-12-05,78,2,600,400,64.92,10,13684
10291,2023-01-23,45,6,605,400,356.26,75,14629
10292,2023-02-16,15,3,603,401,54.55,81,2831
10293,2022-07-15,19,4,603,401,185.03,62,6204
10294,2024-01-17,74,12,605,402,270.6,53,1314
10295,2022-10-27,21,14,600,402,462.18,51,3985
10296,2022-07-04,22,9,603,403,314.58,21,9667
10297,2022-08-12,56,15,601,403,146.02,80,13376
10298,2024-10-11,46,2,604,400,168.62,9,9901
10299,2025-04-21,71,13,600,403,190.61,86,13600
10300,2023-06-14,100,10,600,401,470.61,57,7922
10301,2023-07-15,12,14,600,402,208.67,37,10461
10302,2022-06-03,26,7,603,403,199.56,25,7895
10303,2024-01-27,33,7,604,401,124.37,73,6693
10304,2024-03-28,93,11,600,402,385.33,15,6356
10305,2022-03-30,5,13,602,401,311.68,85,8634
10306,2023-11-15,86,4,601,400,90.93,39,13801
10307,2022-07-27,50,5,602,403,335.23,46,3302
10308,2022-09-03,51,4,602,402,354.55,57,3290
10309,2022-05-31,72,13,605,401,172.39,63,6940
10310,2024-01-14,48,14,600,403,237.79,64,378
10311,2024-11-05,6,1,604,402,472.87,52,13467
10312,2023-10-10,100,2,603,401,435.94,70,7579
10313,2024-04-24,44,4,600,401,56.03,52,3813
10314,2024-09-23,21,12,601,401,73.23,46,5942
10315,2024-09-04,6,7,601,400,185.98,91,9050
10316,2022-12-06,88,6,604,403,454.73,70,1855
10317,2024-05-17,96,12,604,400,467.85,59,2756
10318,2023-01-26,30,3,602,402,242.94,27,1139
10319,2022-08-31,75,3,604,400,311.87,75,1851
10320,2025-05-09,100,1,601,402,480.68,80,11935
10321,2022-08-20,28,2,602,403,487.61,8,11085
10322,2024-01-22,91,10,600,401,427.51,48,14129
10323,2022-10-01,85,12,603,400,98.22,50,2648
10324,2023-05-22,97,2,602,403,368.08,45,14317
10325,2024-02-19,49,15,604,401,129.73,89,9692
10326,2024-03-29,68,7,603,403,184.02,43,8468
10327,2024-01-30,34,13,603,403,469.16,78,11027
10328,2022-08-30,57,15,602,403,311.84,87,10875
10329,2024-09-10,41,8,602,400,164.34,97,12462
10330,2023-08-29,89,2,602,401,289.77,66,3257
10331,2022-06-01,16,9,605,402,326.42,84,7362
10332,2022-08-21,6,6,604,402,419.12,58,5509
10333,2024-09-21,78,5,602,401,51.81,42,11032
10334,2024-12-08,45,9,604,403,160.76,95,3009
10335,2025-04-03,86,3,602,403,416.5,79,8416
