sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
49682,2023-03-06,13211,2,352,401,7,1461.26,5627
49683,2023-03-26,14647,4,488,403,187,1530.08,15306
49684,2024-02-09,13268,12,184,401,126,426.56,1
49685,2023-12-13,7651,3,9,401,136,1438.18,4624
49686,2025-03-31,8804,3,435,400,146,1505.11,3208
49687,2025-08-31,13787,1,373,403,28,967.8,3801
49688,2022-12-28,4858,13,138,403,98,1620.8,1
49689,2025-05-24,1859,2,370,403,87,1391.78,2084
49690,2023-05-25,9714,11,69,402,114,0.0,1
49691,2025-07-29,17284,4,482,402,128,1442.69,21263
49692,2024-06-29,18500,3,77,403,132,1622.64,4221
49693,2024-01-26,18058,3,318,402,130,1591.27,5298
49694,2023-11-30,10160,2,200,401,128,1424.87,5752
49695,2025-08-19,18493,1,319,401,4,929.51,2532
49696,2024-07-31,169,12,413,402,189,428.95,1
49697,2022-03-25,3194,4,353,402,180,1561.43,19465
49698,2022-07-20,7075,1,385,402,148,975.9,5040
49699,2024-08-24,19301,12,456,403,6,555.51,1
49700,2022-10-26,7258,2,410,402,50,1402.28,4454
49701,2022-09-07,6996,3,450,401,76,1414.02,3429
49702,2024-12-13,10187,3,325,402,44,1574.24,3918
49703,2025-03-11,19538,1,130,403,145,1183.37,4101
49704,2023-11-03,15390,14,251,403,168,2865.61,1
49705,2024-08-13,8905,11,217,403,94,0.0,1
49706,2023-11-05,19088,3,159,400,50,1543.8,3857
49707,2024-10-25,8943,2,86,400,82,1204.17,3695
49708,2022-03-17,10279,3,463,401,2,1518.91,4956
49709,2022-12-02,5242,14,191,400,106,2593.27,1
49710,2023-03-27,3636,5,240,402,33,2014.07,13931
49711,2024-12-12,15051,4,75,403,138,1394.79,12128
49712,2024-01-29,16784,1,215,402,110,1119.8,5163
49713,2024-06-15,16065,3,177,400,33,1589.32,5558
49714,2022-04-02,16152,13,239,403,111,1883.4,1
49715,2024-10-05,7843,1,345,400,92,1158.73,2194
49716,2024-09-09,5811,11,66,403,170,0.0,1
49717,2025-03-28,17037,3,62,403,57,1404.64,2200
49718,2023-12-10,455,2,183,401,177,1218.76,3074
49719,2024-06-29,5038,1,16,400,172,927.09,3358
49720,2023-11-08,13099,2,367,403,21,1217.43,2521
49721,2025-10-24,1487,5,290,400,93,2222.44,12609
49722,2022-08-30,19734,3,109,402,118,1496.55,3685
49723,2023-02-15,2093,13,431,401,65,1642.87,1
49724,2023-09-02,10462,1,229,403,170,1184.79,4477
49725,2022-02-03,18409,11,81,401,57,0.0,1
49726,2025-05-16,4625,12,31,401,58,580.96,1
49727,2022-06-14,9437,3,202,401,194,1734.67,5513
49728,2025-10-01,8986,13,92,401,117,1524.26,1
49729,2022-12-30,1815,1,373,402,142,915.01,5091
49730,2022-02-02,13815,1,231,402,166,1156.12,4709
49731,2023-01-08,16550,3,366,401,4,1634.3,2159
49732,2024-09-12,17195,2,60,401,39,1478.68,5041
49733,2025-10-12,8554,3,202,401,188,1620.48,3210
49734,2022-01-14,13406,4,338,401,108,1585.95,20865
49735,2023-03-18,19720,1,473,402,112,970.1,3968
49736,2022-07-23,2853,12,93,402,74,564.75,1
49737,2022-08-06,4945,2,487,401,130,1211.66,4195
49738,2023-04-21,831,3,376,403,158,1492.73,2818
49739,2025-03-30,3616,3,300,402,69,1454.69,2786
49740,2025-04-08,8657,3,445,402,157,1618.36,2160
49741,2024-08-31,12751,1,459,400,66,1172.6,3265
49742,2024-11-03,12677,3,181,401,189,1549.94,5796
49743,2023-12-24,10489,1,339,401,74,911.33,2184
49744,2025-04-20,19374,2,500,401,113,1343.14,4783
49745,2023-02-24,14605,1,106,400,116,1011.31,3885
49746,2024-02-20,8933,4,90,401,36,1633.91,24932
49747,2024-11-23,8228,5,376,402,30,1920.68,22080
49748,2024-03-17,18810,2,420,401,170,1482.9,4057
49749,2022-10-12,7630,15,317,401,147,1063.24,1
49750,2025-01-28,17221,2,201,403,96,1399.92,2690
49751,2025-12-14,260,2,443,400,13,1430.96,2030
49752,2023-03-08,4165,11,325,401,79,0.0,1
49753,2022-11-18,14164,15,392,402,165,921.54,1
49754,2023-11-09,7660,2,491,400,112,1258.27,5084
49755,2023-04-05,1831,11,403,401,4,0.0,1
49756,2023-03-21,9121,15,240,400,24,1074.01,1
49757,2023-01-03,2733,11,47,402,28,0.0,1
49758,2025-08-30,18676,11,237,400,141,0.0,1
49759,2022-09-02,19083,14,251,400,169,2907.49,1
49760,2024-10-04,19501,14,478,400,19,2751.65,1
49761,2022-08-30,18162,12,279,403,104,476.65,1
49762,2024-03-29,10287,13,358,403,157,1503.69,1
49763,2025-03-20,2396,3,79,401,37,1460.39,4573
49764,2022-11-20,326,2,463,401,2,1271.05,5593
49765,2022-04-04,18428,3,90,401,9,1631.71,2108
49766,2025-04-22,14515,12,69,400,75,448.76,1
49767,2024-01-20,10703,2,55,403,90,1350.12,2718
49768,2023-05-04,8266,12,491,401,28,435.3,1
49769,2025-02-21,19764,13,397,401,52,1454.78,1
49770,2024-08-26,3549,1,166,403,110,1154.16,3201
49771,2024-07-29,3975,1,312,401,37,1093.54,4837
49772,2024-08-03,15573,15,470,400,12,813.98,1
49773,2024-11-28,3675,2,293,403,72,1394.37,3667
49774,2025-12-06,17255,11,391,400,157,0.0,1
49775,2024-04-09,8748,5,309,400,195,1892.07,19547
49776,2022-10-08,14488,1,244,401,118,1114.06,4224
49777,2025-05-29,18416,4,307,401,20,1759.51,18015
49778,2022-10-19,4976,4,419,402,81,1229.51,15341
49779,2023-12-02,9972,11,250,403,136,0.0,1
49780,2025-12-07,12842,3,39,400,184,1447.38,3308
49781,2025-04-05,4998,1,156,401,63,927.49,2730
49782,2023-01-24,3019,1,374,402,180,925.29,3611
49783,2025-05-02,127,12,189,403,140,422.58,1
49784,2022-12-29,5752,3,161,401,172,1756.47,4345
49785,2023-03-12,18465,4,436,402,90,1629.09,20088
49786,2025-11-23,14481,2,331,403,52,1247.46,2044
49787,2022-11-13,2107,11,29,403,171,0.0,1
49788,2023-03-09,3732,11,474,402,51,0.0,1
49789,2023-03-08,16467,15,30,402,107,756.15,1
49790,2022-10-22,15888,11,37,402,90,0.0,1
49791,2025-03-29,7520,15,55,401,119,1064.51,1
49792,2025-12-10,11842,3,118,402,74,1427.69,4835
49793,2024-05-23,14359,2,282,402,189,1363.72,4215
49794,2024-07-15,15985,3,101,402,154,1558.59,2954
49795,2022-05-20,16318,1,188,403,56,1173.09,3146
49796,2023-03-30,1924,1,449,402,38,1160.97,5255
49797,2025-10-18,554,2,302,403,157,1281.91,4288
49798,2022-12-23,17916,3,163,403,122,1470.34,5736
49799,2023-10-02,13206,3,111,402,11,1702.23,3028
49800,2024-11-23,14181,2,6,402,130,1202.35,2820
49801,2022-03-28,1225,11,186,401,26,0.0,1
49802,2023-11-06,15038,2,182,403,30,1467.28,5646
49803,2025-08-22,9359,2,125,400,70,1296.17,2228
49804,2022-05-31,12858,13,204,401,196,1437.99,1
49805,2022-08-25,7912,12,83,400,77,431.09,1
49806,2024-06-16,3183,3,323,401,84,1571.16,4388
49807,2025-02-10,2480,1,217,403,15,1067.91,5080
49808,2024-06-04,1890,3,193,401,157,1448.0,3600
49809,2025-03-12,19854,14,493,401,18,2392.66,1
49810,2022-01-11,18322,1,358,402,161,1158.63,2288
49811,2023-07-11,5188,3,27,400,141,1586.89,4506
49812,2023-06-26,4461,12,150,400,164,517.69,1
49813,2025-04-30,3614,3,65,403,73,1602.09,3672
49814,2025-07-07,7620,2,14,402,39,1433.0,2080
49815,2024-10-21,7872,1,453,401,51,984.66,2482
49816,2023-04-27,13813,2,253,401,103,1410.5,4529
49817,2023-10-26,6782,2,489,403,155,1252.98,2113
49818,2024-02-29,7052,2,133,401,72,1429.02,2361
49819,2023-04-24,10679,12,169,403,193,421.96,1
49820,2025-01-26,19114,1,2,401,28,963.22,5991
49821,2023-03-08,7271,1,104,401,41,958.2,3406
49822,2025-11-01,16357,14,480,401,65,2489.02,1
49823,2023-07-23,11581,4,150,401,34,1368.6,18464
49824,2023-01-03,14705,1,190,403,117,986.43,5728
49825,2024-02-11,17131,4,282,401,178,1636.34,21608
49826,2022-03-08,12499,3,218,401,195,1595.32,4152
49827,2025-09-24,10808,11,20,402,10,0.0,1
49828,2022-08-12,8152,13,227,401,64,1407.47,1
49829,2025-03-23,651,2,5,401,81,1464.73,4734
49830,2025-06-03,2716,2,36,400,159,1313.51,5445
49831,2024-07-29,6590,1,295,400,120,900.16,4882
49832,2023-05-07,19534,3,86,403,179,1664.19,2802
49833,2023-07-25,16064,5,381,401,63,2334.61,16020
49834,2023-03-16,10192,2,40,401,12,1261.79,4513
49835,2023-07-30,7231,15,410,401,115,874.62,1
49836,2024-11-18,15177,11,496,402,191,0.0,1
49837,2023-07-21,3443,1,72,402,89,1171.33,2344
49838,2024-08-25,9672,15,241,403,45,880.94,1
49839,2023-01-09,2051,3,488,401,68,1607.84,5817
49840,2025-01-02,7310,3,40,400,21,1701.21,3104
49841,2024-02-20,16071,3,494,401,21,1657.4,4152
49842,2023-09-04,15310,11,284,402,160,0.0,1
49843,2025-05-09,6755,1,77,402,87,974.42,5716
49844,2023-12-19,9341,2,454,402,9,1388.28,5804
49845,2023-06-30,7566,13,487,401,9,1572.46,1
49846,2024-05-01,8817,11,16,400,97,0.0,1
49847,2024-04-15,3758,2,157,401,169,1490.56,3465
49848,2022-01-22,17505,4,48,400,44,1782.33,15937
49849,2022-01-20,11510,14,130,400,58,2688.09,1
49850,2025-03-28,13016,14,272,401,184,2631.76,1
49851,2023-03-21,9427,3,494,400,76,1709.5,2955
49852,2023-02-08,4775,11,468,402,110,0.0,1
49853,2023-02-01,9309,14,48,403,98,2289.8,1
49854,2025-02-26,3860,3,388,402,140,1715.39,4845
49855,2024-06-18,16992,14,483,403,159,2353.0,1
49856,2024-07-08,19314,3,137,401,85,1457.34,4133
49857,2024-07-09,10899,11,169,403,96,0.0,1
49858,2025-04-30,16685,12,289,401,192,440.56,1
49859,2022-08-13,2765,13,90,402,20,1439.9,1
49860,2024-09-10,201,1,161,403,166,1166.77,2016
49861,2023-01-03,10532,3,403,401,173,1705.53,4218
49862,2024-07-04,3852,1,443,402,53,1145.95,3571
49863,2022-02-25,14895,15,93,403,152,932.05,1
49864,2024-11-06,691,1,98,402,66,1185.2,3124
49865,2022-01-24,11781,13,315,401,131,1795.83,1
49866,2023-08-20,939,1,158,401,29,1137.44,5635
49867,2023-08-16,6518,1,144,401,8,982.87,3852
49868,2024-02-04,5630,5,102,401,149,2167.92,12077
49869,2023-07-07,1257,13,486,401,68,1654.24,1
49870,2025-04-27,1309,11,93,401,30,0.0,1
49871,2023-10-06,9191,14,398,403,111,2332.38,1
49872,2025-02-19,5171,2,395,401,74,1424.34,4039
49873,2023-10-04,15956,13,12,403,12,1896.03,1
49874,2022-03-19,18434,15,150,401,193,781.35,1
49875,2024-03-10,5718,1,100,402,116,1010.96,4480
49876,2024-04-15,18960,1,431,401,114,986.5,4722
49877,2025-03-02,1469,5,69,403,64,1843.49,12704
49878,2024-02-13,6460,13,448,401,102,1856.56,1
49879,2025-02-23,123,12,110,402,154,481.26,1
49880,2022-08-22,3938,3,413,403,170,1759.88,5040
49881,2022-11-27,19677,2,264,401,104,1436.49,2423
49882,2024-06-12,11415,13,234,402,160,1428.14,1
49883,2023-09-15,294,12,319,400,163,553.31,1
49884,2022-09-24,7889,2,2,402,128,1308.25,2509
49885,2022-11-19,17562,1,469,401,143,905.98,2429
49886,2024-07-22,18032,2,496,400,81,1418.41,3770
49887,2025-09-28,15524,1,448,402,121,926.64,3465
49888,2024-09-24,7949,15,78,402,47,942.05,1
49889,2022-06-13,18795,5,291,401,80,1917.28,20242
49890,2023-01-17,14406,11,360,403,50,0.0,1
49891,2022-08-31,1422,11,317,401,4,0.0,1
49892,2022-10-28,15120,3,31,400,104,1736.78,3134
49893,2025-07-29,19282,1,314,403,179,1073.14,4686
49894,2023-06-20,17511,1,168,403,1,1008.7,3072
49895,2022-02-11,13145,3,69,403,180,1711.55,3913
49896,2023-05-29,4165,11,60,401,142,0.0,1
49897,2022-03-01,560,2,201,400,170,1215.71,4572
49898,2023-03-03,9372,3,95,401,188,1632.93,5285
49899,2022-04-07,1289,3,499,403,124,1740.91,3881
49900,2023-07-18,5178,13,12,400,44,1603.93,1
49901,2024-11-24,6881,11,282,403,30,0.0,1
49902,2025-12-18,18219,13,49,400,51,1685.4,1
49903,2022-02-16,8751,13,349,402,108,1593.6,1
49904,2024-02-25,4749,13,241,403,96,1603.45,1
49905,2024-04-04,19637,2,483,401,41,1257.04,4900
49906,2025-10-09,9068,3,74,400,130,1694.38,2169
49907,2023-12-08,15151,2,28,400,199,1338.01,5711
49908,2022-12-15,4089,3,399,402,157,1408.94,4837
49909,2023-03-26,6248,1,308,403,90,951.62,5733
49910,2024-04-16,19691,12,127,402,71,561.94,1
49911,2025-03-14,14545,13,149,403,76,1407.62,1
49912,2023-02-26,5006,13,5,403,36,1581.9,1
49913,2023-08-07,14452,2,41,401,123,1323.7,4295
49914,2024-04-29,18176,2,221,401,1,1250.83,2572
49915,2024-11-23,10712,11,47,403,169,0.0,1
49916,2025-09-16,17749,14,162,400,70,2660.34,1
49917,2025-03-02,8786,3,204,402,178,1758.12,2887
49918,2023-01-19,5097,13,6,402,4,1447.76,1
49919,2024-03-15,9523,3,491,401,124,1718.44,4411
49920,2025-11-14,589,11,382,402,1,0.0,1
49921,2024-04-18,2732,15,448,403,196,625.99,1
49922,2022-05-25,10069,1,220,401,73,1121.38,5115
49923,2025-06-29,8653,12,473,401,115,491.6,1
49924,2024-04-28,14870,13,116,401,43,1450.18,1
49925,2023-08-12,13658,5,449,401,86,1855.68,17293
49926,2023-08-21,7652,14,266,401,7,2755.03,1
49927,2022-01-17,11517,2,175,403,88,1336.83,4116
49928,2022-10-19,12602,2,463,401,107,1317.25,4852
49929,2022-10-02,15756,1,233,402,25,955.89,5961
49930,2022-06-06,1159,12,445,403,138,524.76,1
49931,2022-10-05,6449,11,136,401,86,0.0,1
49932,2022-06-28,15598,1,226,400,181,981.6,2852
49933,2025-01-13,12034,4,102,400,122,1651.67,17400
49934,2022-11-06,10989,12,307,402,178,579.25,1
49935,2023-10-13,11347,11,358,401,82,0.0,1
49936,2023-12-21,12877,11,107,402,176,0.0,1
49937,2025-03-09,19962,2,357,400,17,1450.61,5387
49938,2024-11-24,15944,1,79,401,185,1031.96,2654
49939,2024-07-11,7277,1,116,400,17,960.14,4435
49940,2024-02-14,18987,5,253,401,43,2237.64,16999
49941,2025-02-10,15494,1,225,401,52,1135.95,2724
49942,2022-07-24,11879,4,369,403,75,1325.55,11134
49943,2025-10-07,1449,12,450,403,10,435.83,1
49944,2024-07-20,6889,1,480,401,86,1160.0,4529
49945,2025-12-20,14694,11,415,401,9,0.0,1
49946,2024-12-05,8457,11,368,402,200,0.0,1
49947,2024-05-03,2623,1,26,400,16,1045.62,2858
49948,2025-10-18,16353,12,376,403,188,408.68,1
49949,2025-07-24,10428,3,445,401,140,1734.01,3398
49950,2022-09-25,3466,2,321,401,60,1345.24,5547
49951,2024-07-15,8300,4,411,400,81,1555.94,12849
49952,2025-03-04,4985,2,407,401,163,1268.92,5981
49953,2024-02-03,19965,1,123,400,156,1193.07,5018
49954,2022-09-14,10331,11,221,400,144,0.0,1
49955,2023-09-17,18180,12,398,402,118,592.25,1
49956,2025-06-05,11958,15,483,401,102,1054.19,1
49957,2023-08-15,19029,2,404,402,178,1213.65,2942
49958,2024-09-06,19915,12,19,400,145,512.0,1
49959,2023-04-20,3294,2,453,403,27,1321.07,4396
49960,2025-09-01,8396,5,490,400,62,2049.64,24673
49961,2022-12-10,5413,11,415,401,51,0.0,1
49962,2025-06-12,17088,13,68,403,78,1683.66,1
49963,2023-04-06,14892,3,174,401,107,1449.4,4118
49964,2022-10-15,14932,1,348,402,134,1054.96,4330
49965,2024-02-10,1620,5,301,401,33,2383.72,19614
49966,2025-02-02,2921,15,223,401,102,609.39,1
49967,2023-01-10,10017,12,403,403,110,528.92,1
49968,2025-07-09,7357,12,58,403,15,495.93,1
49969,2022-09-26,12916,4,211,402,146,1557.33,10659
49970,2024-09-08,15703,11,308,403,71,0.0,1
49971,2024-11-02,6864,3,11,400,192,1789.17,2264
49972,2023-11-17,14706,11,93,401,13,0.0,1
49973,2022-07-10,10690,1,401,400,139,1191.65,2342
49974,2024-01-03,3718,4,449,402,121,1506.52,22883
49975,2022-03-05,6881,15,273,403,161,765.51,1
49976,2025-07-08,3384,2,489,402,189,1278.48,5879
49977,2023-05-09,18763,5,119,402,91,2174.88,23869
49978,2024-04-10,7772,12,321,402,185,493.24,1
49979,2023-04-05,15613,1,28,403,62,1069.86,5514
49980,2022-11-08,8820,1,358,401,113,1131.68,4691
49981,2023-02-14,19719,2,392,403,75,1287.62,2970
49982,2022-08-02,5988,12,120,401,73,523.97,1
49983,2022-10-09,19822,1,284,402,30,990.17,2034
49984,2024-10-31,4140,2,460,401,154,1490.25,2317
49985,2024-05-25,2702,1,206,400,123,1020.44,3585
49986,2025-08-21,4654,2,126,401,15,1456.68,5965
49987,2022-04-27,563,15,76,401,27,1074.18,1
49988,2025-06-18,8780,12,310,400,91,522.57,1
49989,2022-03-08,13463,12,444,403,99,480.17,1
49990,2023-10-19,11159,3,436,403,42,1651.72,3560
49991,2022-09-11,14543,4,87,401,62,1661.47,13764
49992,2022-04-08,14875,2,324,400,55,1246.63,5645
49993,2023-02-01,18453,12,187,400,5,453.51,1
49994,2023-11-13,5824,2,331,402,119,1289.89,4496
49995,2023-04-28,11104,3,247,403,20,1569.87,4829
49996,2023-05-13,14782,1,105,401,26,940.88,3054
49997,2023-07-22,9144,12,32,401,182,514.68,1
49998,2023-05-19,3724,11,253,403,5,0.0,1
49999,2025-03-31,7146,15,347,401,183,816.23,1
50000,2022-12-21,15566,2,490,400,38,1341.74,5435
50001,2023-07-28,15255,3,173,401,18,1692.64,2041
50002,2025-07-25,14449,15,207,402,106,921.6,1
50003,2024-07-31,14051,3,66,401,146,1505.01,4001
50004,2024-02-07,8801,1,129,403,130,970.33,4345
50005,2024-06-21,5869,3,35,403,115,1789.6,2621
50006,2024-02-07,17728,3,381,402,2,1636.37,2417
50007,2022-10-01,19646,4,295,402,186,1454.87,23588
50008,2022-06-28,4237,2,363,403,180,1421.3,3722
50009,2023-07-22,12063,3,316,401,193,1421.46,2803
50010,2022-12-01,7760,12,273,401,193,535.69,1
50011,2024-09-11,9242,3,32,400,33,1561.44,5244
50012,2025-05-01,1371,14,48,401,65,2383.58,1
50013,2022-08-12,3390,2,234,401,32,1304.71,5054
50014,2024-01-21,11959,11,93,402,171,0.0,1
50015,2024-01-29,12095,11,256,402,50,0.0,1
50016,2023-12-09,3640,14,245,400,181,2304.21,1
50017,2025-06-15,8158,15,133,403,45,845.52,1
50018,2023-03-03,19159,4,143,400,11,1595.57,18481
50019,2024-07-31,16375,3,160,401,172,1565.72,5030
50020,2022-05-10,3588,2,264,401,9,1220.11,3977
50021,2023-11-23,15068,4,27,403,77,1425.43,16697
50022,2023-08-03,1221,12,37,400,147,558.82,1
50023,2023-10-23,7488,2,120,403,125,1234.87,4602
50024,2024-10-12,11760,15,159,402,91,879.77,1
50025,2025-04-30,12016,2,433,401,159,1499.33,4082
50026,2024-12-01,3300,2,263,400,188,1214.79,4083
50027,2025-10-10,3798,3,220,402,50,1555.11,4861
50028,2025-06-27,347,3,61,403,142,1767.81,5601
50029,2022-05-13,16234,13,363,402,148,1472.41,1
50030,2024-12-28,2282,3,114,401,114,1463.48,4041
50031,2024-10-08,18480,3,274,403,23,1748.45,4907
50032,2022-12-21,19029,2,256,402,70,1389.8,5375
50033,2023-03-25,7967,12,379,401,98,509.07,1
50034,2023-04-30,1810,3,348,403,66,1739.47,4818
50035,2023-08-10,13864,2,116,400,164,1212.78,3436
50036,2024-09-19,16461,3,436,401,10,1676.06,5992
50037,2025-02-17,5195,2,270,401,83,1284.09,3315
50038,2022-11-27,14948,1,204,402,73,1081.4,2076
50039,2024-12-19,301,3,62,401,15,1456.76,5407
50040,2024-10-22,1124,2,311,403,108,1388.32,3260
50041,2023-02-12,18631,14,122,402,99,2595.23,1
50042,2024-11-03,16876,5,415,403,112,2080.38,22766
50043,2024-04-10,11153,1,48,400,45,1199.91,3288
50044,2024-04-26,7418,2,135,402,71,1431.99,3985
50045,2025-03-31,18766,1,229,401,156,1129.81,2211
50046,2023-12-01,19350,1,36,401,86,1070.53,3712
50047,2024-12-06,17047,3,75,401,170,1438.44,2778
50048,2023-09-15,11315,1,161,401,27,1194.63,3508
50049,2024-09-15,7215,3,32,403,187,1622.2,2525
50050,2025-03-25,12849,12,116,401,57,429.92,1
50051,2025-04-25,9358,13,258,400,158,1551.96,1
50052,2022-05-16,7974,12,394,401,90,400.39,1
50053,2023-06-25,13554,12,499,401,37,549.9,1
50054,2022-11-04,11631,11,489,401,107,0.0,1
50055,2025-12-16,5970,3,76,402,163,1747.35,4880
50056,2024-08-20,6862,2,497,401,129,1222.78,2350
50057,2023-07-01,16818,4,27,402,139,1342.07,13853
50058,2022-09-04,9057,3,81,402,47,1533.17,5270
50059,2022-05-30,6388,13,406,400,7,1455.42,1
50060,2024-04-25,17344,2,225,400,70,1456.67,4339
50061,2022-07-27,19640,1,243,402,173,1181.56,4585
50062,2025-10-24,18002,1,482,401,43,1158.54,2227
50063,2023-06-30,12886,15,371,400,162,1045.09,1
50064,2023-07-19,4871,1,424,401,104,1033.48,3541
50065,2024-07-23,8091,2,92,401,159,1496.9,2022
50066,2025-01-02,18319,13,318,401,113,1850.72,1
50067,2023-07-08,7738,14,348,402,51,2236.44,1
50068,2024-03-29,18461,14,112,402,13,2462.68,1
50069,2025-12-24,364,14,374,403,12,2933.44,1
50070,2022-03-25,19798,12,317,402,178,561.86,1
50071,2024-01-13,869,3,156,402,127,1712.82,2146
50072,2024-06-29,2654,4,81,400,179,1620.48,19109
50073,2024-10-28,16222,14,34,401,134,2747.57,1
50074,2023-11-07,16687,3,252,401,134,1558.67,3890
50075,2025-02-21,15887,12,382,403,85,399.54,1
50076,2022-01-27,15768,15,182,403,108,1103.39,1
50077,2022-03-03,14343,15,85,403,41,991.95,1
50078,2025-05-25,17410,3,31,400,34,1568.19,2819
50079,2024-05-11,11439,12,121,402,152,432.19,1
50080,2025-04-18,9320,15,98,401,94,1002.9,1
50081,2022-05-26,6478,14,99,402,11,2333.91,1
50082,2022-03-19,13998,3,78,402,10,1747.5,5629
50083,2024-10-07,5394,13,149,400,3,1462.23,1
50084,2023-02-08,9356,3,18,402,151,1673.11,2442
50085,2025-12-25,18229,3,183,401,10,1700.77,3130
50086,2023-12-12,2218,14,286,403,170,2690.09,1
50087,2023-09-08,15152,5,293,400,83,2153.31,22847
50088,2025-02-24,9187,11,84,401,9,0.0,1
50089,2022-01-28,1372,2,60,400,7,1393.0,5556
50090,2022-08-10,6741,12,253,403,41,586.58,1
50091,2025-12-18,17031,1,322,401,5,913.91,3955
50092,2025-04-24,13002,2,235,401,80,1492.09,2754
50093,2025-12-22,15495,3,279,403,27,1464.34,5786
50094,2024-02-02,16524,12,279,401,127,465.82,1
50095,2025-05-03,15729,11,116,400,162,0.0,1
50096,2022-02-11,1209,1,342,401,171,1113.92,3547
50097,2023-09-21,7422,1,479,402,107,1073.42,4823
50098,2022-09-04,16976,3,301,400,167,1744.0,4296
50099,2023-07-05,5157,2,72,401,116,1475.57,5526
50100,2023-08-25,12666,15,214,400,105,895.37,1
50101,2024-04-03,9164,2,325,401,12,1311.96,3979
50102,2024-05-28,19203,1,331,403,172,912.66,3581
50103,2022-02-07,11837,15,140,401,149,1102.91,1
50104,2025-02-28,18873,2,452,403,48,1273.39,3962
50105,2024-04-12,13312,1,157,402,6,1132.55,4558
50106,2024-02-20,4176,12,336,402,154,435.15,1
50107,2022-07-31,6701,3,31,403,141,1716.01,5626
50108,2025-01-26,1656,1,286,402,94,961.74,3515
50109,2022-01-14,19523,5,66,401,10,2094.99,15781
50110,2024-02-06,7473,2,418,400,141,1410.68,2423
50111,2023-03-06,13865,1,430,400,79,1197.01,4726
50112,2022-04-19,19348,2,215,401,130,1220.89,4845
50113,2024-09-26,12728,1,461,401,111,1029.27,3055
50114,2024-12-22,3010,11,339,403,123,0.0,1
50115,2022-03-03,11722,12,12,401,186,460.74,1
50116,2025-07-20,14585,2,379,401,52,1482.47,5060
50117,2024-08-04,17633,11,15,401,132,0.0,1
50118,2022-10-19,6814,4,124,401,3,1690.84,15022
50119,2025-09-18,16084,5,373,401,200,1860.35,10841
50120,2022-09-15,15530,2,449,403,138,1429.49,5852
50121,2025-09-24,6545,14,100,400,48,2314.26,1
50122,2024-05-27,6564,13,481,401,184,1841.41,1
50123,2024-12-17,11140,11,108,402,148,0.0,1
50124,2022-12-16,17724,1,335,401,154,964.92,5891
50125,2023-03-18,14673,4,120,402,188,1635.31,19658
50126,2023-09-30,16107,3,295,403,12,1688.46,4871
50127,2025-11-23,8697,2,147,403,133,1393.99,2816
50128,2022-07-27,13958,14,38,401,177,2766.27,1
50129,2022-01-29,1015,2,59,401,24,1231.03,3200
50130,2024-12-31,9537,5,342,401,166,1877.08,22706
50131,2022-03-15,11236,1,125,400,69,938.22,4058
50132,2023-01-14,15250,3,254,401,33,1697.34,5715
50133,2022-07-16,6695,5,133,402,70,2030.86,20985
50134,2023-05-25,11775,11,359,400,188,0.0,1
50135,2025-11-19,7403,1,13,400,162,1170.65,4384
50136,2022-08-31,9730,3,429,401,183,1783.34,4394
50137,2023-02-04,3962,12,106,402,186,465.15,1
50138,2023-12-26,18377,2,55,403,30,1485.89,2823
50139,2023-11-01,9566,14,436,403,160,2219.73,1
50140,2025-10-21,13581,12,25,403,198,554.43,1
50141,2023-10-04,9012,1,483,403,7,1090.11,3582
50142,2025-05-18,453,13,491,403,70,1891.62,1
50143,2022-10-24,10393,3,241,401,191,1574.57,3166
50144,2025-01-01,2944,1,362,403,121,1022.79,5041
50145,2024-06-10,10742,1,83,402,1,1171.83,5980
50146,2025-09-21,5189,3,494,403,166,1606.78,5939
50147,2023-05-09,6707,3,404,402,168,1551.17,2886
50148,2022-03-09,6483,12,40,403,68,558.36,1
50149,2025-07-04,4353,4,63,401,184,1645.2,18395
50150,2023-11-30,1764,5,172,401,93,1876.09,11204
50151,2024-09-02,1992,2,161,403,37,1427.34,2280
50152,2025-02-28,10788,12,97,402,180,593.68,1
50153,2025-04-04,7712,2,429,402,9,1390.5,2410
50154,2022-08-15,9384,2,416,401,176,1335.33,3623
50155,2025-03-04,12550,4,467,402,115,1762.0,21895
50156,2024-02-21,17287,4,89,401,171,1538.7,22218
50157,2022-04-18,13617,1,490,401,153,1183.92,5347
50158,2024-02-27,2888,2,9,402,36,1421.07,2123
50159,2022-05-24,14668,2,479,402,8,1380.96,4068
50160,2025-09-24,4978,14,14,402,47,2879.39,1
50161,2022-08-15,13793,1,35,402,60,944.13,3660
50162,2024-06-30,19243,11,86,401,125,0.0,1
50163,2025-03-24,3893,3,5,401,177,1411.76,4647
50164,2025-04-22,1281,3,268,400,136,1511.87,3356
50165,2022-09-10,675,1,388,400,171,1061.62,4615
50166,2025-10-20,12330,1,191,402,67,1154.17,4876
50167,2024-03-23,9126,3,136,401,85,1717.31,2102
50168,2024-11-27,15446,11,57,401,142,0.0,1
50169,2025-04-13,14930,3,170,402,78,1570.19,2312
50170,2022-07-20,13955,14,331,403,38,2689.35,1
50171,2024-11-05,6121,3,443,401,185,1411.24,3873
50172,2025-03-17,1147,2,68,400,9,1271.41,2036
50173,2022-08-22,11474,2,325,401,158,1236.82,4987
50174,2022-01-07,14298,2,221,402,41,1458.69,4137
